"fclty_id","fclty_nm","area_addr","ctprvn_cd","ctprvn_nm","signgu_cd","signgu_nm","adstrd_cd","adstrd_nm","fclty_la","fclty_lo"
"KP0375","글로빌아트홀","부산광역시 동래구 사직북로48번길 162 (온천동)","21","부산광역시","21060","동래구","2106055","온천1동","35.2054429","129.0642625"
"KP0376","그랜드하얏트서울","서울특별시 용산구 소월로 322 (한남동) ","11","서울특별시","11030","용산구","1103074","한남동","37.5396014","126.9974521"
"KP0377","글로리펍앤카페","서울특별시 마포구 잔다리로3안길 31 (서교동) ","11","서울특별시","11140","마포구","1114066","서교동","37.5502142","126.9194642"
"KP0378","금나래아트홀","서울특별시 금천구 시흥대로73길 70 (시흥동)","11","서울특별시","11180","금천구","1118057","시흥1동","37.4568644","126.8955105"
"KP0379","그랜드 인터컨티넨탈 서울 파르나스","서울특별시 강남구 테헤란로 521 (삼성동) ","11","서울특별시","11230","강남구","1123058","삼성1동","37.509545","127.0608688"
"KP0380","극장 봄","서울특별시 성북구 삼선교로 14 (삼선동1가)","11","서울특별시","11080","성북구","1108082","삼선동","37.5875508","127.0073805"
"KP0381","극장용","서울특별시 용산구 서빙고로 137 (용산동6가)","11","서울특별시","11030","용산구","1103069","서빙고동","37.5240867","126.9803881"
"KP0382","극장 칸테움","서울특별시 구로구 디지털로32가길 25 (구로동) 2층","11","서울특별시","11170","구로구","1117052","구로1동","37.4821622","126.8989356"
"KP0383","그레뱅뮤지엄","서울특별시 중구 을지로 23 (을지로1가) ","11","서울특별시","11020","중구","1102055","명동","37.5662722","126.980412"
"KP0384","글로벌지식협력단지","서울특별시 동대문구 회기로 47 (청량리동)","11","서울특별시","11060","동대문구","1106080","청량리동","37.5950243","127.0421701"
"KP0385","군위 삼국유사교육문화회관","경상북도 군위군 군위읍 군청로 158 ","37","경상북도","37310","군위군","3731011","군위읍","36.2374656","128.5739996"
"KP0386","꿈나무극장","서울특별시 구로구 구로동로26길 54 (구로동)","11","서울특별시","11170","구로구","1117052","구로1동","37.4897303","126.8864836"
"KP0387","금천구민문화체육센터","서울특별시 금천구 독산로54길 188 (독산동) ","11","서울특별시","11180","금천구","1118052","독산1동","37.4701031","126.9073433"
"KP0388","나니아의 옷장","서울특별시 성북구 동소문로23길 28 (동선동4가) ","11","서울특별시","11080","성북구","1108083","동선동","37.594602","127.0168338"
"KP0389","꿈꾸는 씨어터","대구광역시 남구 현충로 148 (대명동)","22","대구광역시","22040","남구","2204056","대명1동","35.846064","128.5804396"
"KP0390","기분좋은극장 [상무지구]","광주광역시 서구 상무중앙로 90 (치평동) 우리은행상무지점","24","광주광역시","24020","서구","2402057","유덕동","35.1549065","126.8488719"
"KP0391","김제문화예술회관","전라북도 김제시 성산길 20 (교동)","35","전라북도","35060","김제시","3506058","교월동","35.8029603","126.8770697"
"KP0392","김포시민회관","경기도 김포시 사우중로 26 (사우동)","31","경기도","31230","김포시","3123053","사우동","37.6170586","126.7180147"
"KP0393","꽃바위문화관","울산광역시 동구 문현3길 6 (방어동)","26","울산광역시","26030","동구","2603051","방어동","35.487081","129.4112834"
"KP0394","김삼일자유소극장","경상북도 포항시 북구 중앙로 308 (상원동)","37","경상북도","37012","포항시 북구","3701267","중앙동","36.0400898","129.3666562"
"KP0395","김포아트홀","경기도 김포시 돌문로 26 (사우동)","31","경기도","31230","김포시","3123053","사우동","37.6189463","126.720129"
"KP0396","김포시 평생학습센터 (여성회관)","경기도 김포시 사우중로3번길 13-17 (사우동)","31","경기도","31230","김포시","3123053","사우동","37.616086","126.7142985"
"KP0397","내유외강씨어터(구. 익스트림씨어터 1관)","서울특별시 종로구 대학로 128 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.5827062","127.0021755"
"KP0398","김해가야테마파크 철광산공연장","경상남도 김해시 가야테마길 161 (어방동)","38","경상남도","38070","김해시","3807058","활천동","35.2516351","128.8937493"
"KP0399","김해문화의전당","경상남도 김해시 김해대로 2060","38","경상남도","38070","김해시","3807054","내외동","35.2440064","128.8694318"
"KP0400","김천시립문화회관","경상북도 김천시 김천로 200 (남산동)","37","경상북도","37030","김천시","3703061","평화남산동","36.1187435","128.1221109"
"KP0401","김해문화원","경상남도 김해시 분성로 225 (외동) ","38","경상남도","38070","김해시","3807054","내외동","35.2317935","128.8705562"
"KP0402","김해 장유문화센터","경상남도 김해시 대청로176번길 7 (대청동)","38","경상남도","38070","김해시","3807062","장유2동","35.191323","128.7969475"
"KP0403","금천문화원(금천문화회관)","서울특별시 금천구 시흥대로38길 61 (시흥동) 금천문화원","11","서울특별시","11180","금천구","1118057","시흥1동","37.4464185","126.9044462"
"KP0404","김대중컨벤션센터","광주광역시 서구 상무누리로 30 ","24","광주광역시","24020","서구","2402057","유덕동","35.1468904","126.8405227"
"KP0405","금정문화회관","부산광역시 금정구 체육공원로 7 (구서동)","21","부산광역시","21110","금정구","2111069","구서1동","35.2459619","129.0944903"
"KP0406","금호아트홀 연세","서울 서대문구 신촌동 134","11","서울특별시","11130","서대문구","1113075","신촌동","37.5647109","126.9394992"
"KP0407","김해서부문화센터","경상남도 김해시 율하2로 210 (율하동)","38","경상남도","38070","김해시","3807063","장유3동","35.172618","128.8208307"
"KP0408","김중업박물관 어울마당","경기도 안양시 만안구 예술공원로103번길 4 (석수동)","31","경기도","31041","안양시 만안구","3104160","석수1동","37.4183772","126.9183282"
"KP0409","까페 노티스","부산광역시 중구 대교로 135 (중앙동5가) ","21","부산광역시","21010","중구","2101051","중앙동","35.1022136","129.0373825"
"KP0410","끌로드아트홀","제주특별자치도 서귀포시 안덕면 서광리 2518","39","제주특별자치도","39020","서귀포시","3902031","안덕면","33.3013482","126.3206542"
"KP0411","남한산성아트홀","경기도 광주시 회안대로 891 (송정동)","31","경기도","31250","광주시","3125052","송정동","37.4268353","127.2547656"
"KP0412","남양주체육문화센터","경기도 남양주시 다산지금로 91 (이패동) ","31","경기도","31130","남양주시","3113054","양정동","37.6067631","127.176445"
"KP0413","나온씨어터","서울특별시 종로구 혜화로9길 7 (명륜1가)","11","서울특별시","11010","종로구","1101073","혜화동","37.5877022","126.9994076"
"KP0414","남양주 어린이비전센터","경기도 남양주시 진접읍 해밀예당1로 96","31","경기도","31130","남양주시","3113012","진접읍","37.7170392","127.1911234"
"KP0415","네스트나다","서울특별시 마포구 와우산로29길 15 (서교동) 2층","11","서울특별시","11140","마포구","1114066","서교동","37.5547926","126.92887"
"KP0416","나주정미소","전라남도 나주시 과원길 5 (성북동) ","36","전라남도","36040","나주시","3604055","성북동","35.0345546","126.7176636"
"KP0417","대구은행 제2본점","대구광역시 북구 옥산로 111 (칠성동2가) ","22","대구광역시","22050","북구","2205052","칠성동","35.8844463","128.5882497"
"KP0418","남서울교회","서울 서초구 반포동 4-12","11","서울특별시","11220","서초구","1122056","반포본동","37.5047471","126.9950142"
"KP0419","남서울대학교 아트센터","서울특별시 종로구 대학로 146 (혜화동) ","11","서울특별시","11010","종로구","1101073","혜화동","37.5842573","127.0020351"
"KP0420","낙산씨어터","서울특별시 종로구 동숭길 140 (혜화동)","11","서울특별시","11010","종로구","1101073","혜화동","37.5836714","127.0025824"
"KP0421","노원구민회관","서울특별시 노원구 동일로 1229 (중계동)","11","서울특별시","11110","노원구","1111060","중계본동","37.6390627","127.066315"
"KP0422","남동아시아드 럭비경기장","인천광역시 남동구 소래로 540 (수산동)","23","인천광역시","23050","남동구","2305067","남촌도림동","37.4379178","126.7337942"
"KP0423","노들장애인야학","서울특별시 종로구 동숭길 25 (동숭동)","11","서울특별시","11010","종로구","1101064","이화동","37.5799032","127.0035855"
"KP0424","노보텔 앰배서더 [대구]","대구광역시 중구 국채보상로 611 (문화동) ","22","대구광역시","22010","중구","2201056","성내1동","35.8708765","128.5980851"
"KP0425","난지한강공원","서울특별시 마포구 한강난지로 162 (상암동)","11","서울특별시","11140","마포구","1114074","상암동","37.5628693","126.8854352"
"KP0426","나루아트센터","서울특별시 광진구 능동로 76 (자양동)","11","서울특별시","11050","광진구","1105065","자양2동","37.5374246","127.070453"
"KP0427","나비아트홀","경상남도 창원시 의창구 용지로153번길 6 - 0 동양빌딩","38","경상남도","38111","창원시 의창구","3811155","용지동","35.2291057","128.6807493"
"KP0428","노들섬","서울특별시 용산구 양녕로 445 (이촌동) ","11","서울특별시","11030","용산구","1103063","이촌1동","37.5176704","126.958052"
"KP0429","남산예술센터","서울특별시 중구 소파로 138 (예장동)","11","서울특별시","11020","중구","1102055","명동","37.5587774","126.9882484"
"KP0430","낭만극장","서울특별시 종로구 삼일대로 428 (낙원동)","11","서울특별시","11010","종로구","1101061","종로1·2·3·4가동","37.5727653","126.9879193"
"KP0431","남해문화센터(구. 남해군문화체육센터)","경상남도 남해군 남해읍 차산리 760","38","경상남도","38350","남해군","3835011","남해읍","34.8450838","127.8995559"
"KP0432","대교타워 아이레벨홀","서울특별시 관악구 보라매로3길 23 (봉천동)","11","서울특별시","11210","관악구","1121052","보라매동","37.4910805","126.9255647"
"KP0433","능동 어린이회관","서울특별시 광진구 광나루로 441 (능동) ","11","서울특별시","11050","광진구","1105059","능동","37.5469995","127.0781746"
"KP0434","노원어울림극장","서울특별시 노원구 노해로 502 (상계동)","11","서울특별시","11110","노원구","1111065","상계1동","37.654566","127.0636241"
"KP0435","뉴코아소극장 [부천]","경기도 부천시 송내대로 239 (상동)","31","경기도","31050","부천시","3105089","중동","37.5041589","126.7567042"
"KP0436","당신의 여름","서울특별시 마포구 연남로3길 43-6 (연남동) ","11","서울특별시","11140","마포구","1114071","연남동","37.560143","126.9203153"
"KP0437","다누림센터","부산광역시 사상구 가야대로196번길 51 (학장동)","21","부산광역시","21150","사상구","2115063","학장동","35.1473936","128.9950795"
"KP0438","뉴코아소극장 [평촌]","경기도 안양시 동안구 동안로 119 (호계동) 9층","31","경기도","31042","안양시 동안구","3104263","호계2동","37.3891932","126.9515747"
"KP0439","달성문화센터","대구광역시 달성군 다사읍 대실역북로2길 188 달성문화센터","22","대구광역시","22310","달성군","2231013","다사읍","35.8654751","128.4609555"
"KP0440","다락스페이스","서울특별시 성동구 성수이로7길 24 (성수동2가) ","11","서울특별시","11040","성동구","1104068","성수2가3동","37.5414816","127.0544614"
"KP0441","논현1 문화센터","서울특별시 강남구 학동로20길 25 (논현동)","11","서울특별시","11230","강남구","1123052","논현1동","37.5115706","127.028461"
"KP0442","달밤엔씨어터","서울특별시 종로구 대학로14길 18-2 (혜화동) 지하1층","11","서울특별시","11010","종로구","1101073","혜화동","37.5839925","127.0027126"
"KP0443","달성문화원","대구광역시 달성군 현풍읍 현풍동로 92","22","대구광역시","22310","달성군","2231016","현풍읍","35.6988822","128.4519775"
"KP0444","대교 트라움벨트","경기도 파주시 회동길 342 (서패동)","31","경기도","31200","파주시","3120055","교하동","37.7156738","126.692347"
"KP0445","달빛극장","서울특별시 종로구 대학로 133 - 6","11","서울특별시","11010","종로구","1101073","혜화동","37.5829671","127.0011634"
"KP0446","달식당 (Lunar Pub & Music)","서울특별시 종로구 인사동5길 42 (관훈동) 2층","11","서울특별시","11010","종로구","1101061","종로1·2·3·4가동","37.5724631","126.9838387"
"KP0447","누룸","서울특별시 마포구 동교로 181-6 (동교동) 1층","11","서울특별시","11140","마포구","1114066","서교동","37.5570754","126.9215779"
"KP0448","당진문화예술학교","충청남도 당진시 남산공원길 151-13 (읍내동) ","34","충청남도","34080","당진시","3408051","당진1동","36.8934501","126.6359203"
"KP0449","뉴미들클래스 [공덕]","서울특별시 마포구 마포대로14가길 23 (공덕동)","11","서울특별시","11140","마포구","1114078","아현동","37.5506178","126.9563709"
